4,2192887079,Tue Jun 16 07:41:41 PDT 2009,NO_QUERY,_abb,"@MellisaJay dont be boredddd mel. go out in the sun  well, its not thattt sunny anymore :')",4,1
4,2193550849,Tue Jun 16 08:36:39 PDT 2009,NO_QUERY,bigenya,@gschan @malditamd @daydreamerping @ragdollgonewild @tarayqueen @manilenya Thank you  I owe you my sanity tonight.,4,1
0,1468853362,Tue Apr 07 04:04:30 PDT 2009,NO_QUERY,beckyclark,they are saying on the radio that they've found that some fast food has a high level of saturated fat- why did nobody tell me ,0,0
0,1468340529,Tue Apr 07 01:04:30 PDT 2009,NO_QUERY,moriesbel,shutting off twitter ,0,0
0,1468815189,Tue Apr 07 03:52:50 PDT 2009,NO_QUERY,philiplarkin,@stephenfry missed you  hehe glad you're home Stephen!,0,0
0,1468691825,Tue Apr 07 03:11:45 PDT 2009,NO_QUERY,prateekgupta,I am feeling sick ,0,0
0,1470061159,Tue Apr 07 08:13:53 PDT 2009,NO_QUERY,Binit,Doing facebook quizzes... man some of them are so stupid... i don't know y i'm even takin them ,0,0
0,1468902249,Tue Apr 07 04:19:22 PDT 2009,NO_QUERY,xLacerationx,@Britta_04 nawww love dont be like that ,0,0
4,2192120221,Tue Jun 16 06:32:28 PDT 2009,NO_QUERY,eightynine25,"@chabcoyiuto- @iamlols told me not to bother. i'll just FAIL :| Good luck picking courses  I agree with yaya brends, btw.",4,1
0,1469421649,Tue Apr 07 06:19:55 PDT 2009,NO_QUERY,Peasey18,"being bored, recovering from being ill ",0,0
4,2193006101,Tue Jun 16 07:51:55 PDT 2009,NO_QUERY,prosopopeya,@starletfallen John Green?  He's AWESOME. He's into this huge video project with his brother but he does news posts now and then that pwn,4,1
4,2192745644,Tue Jun 16 07:29:26 PDT 2009,NO_QUERY,Sahnepop619,@tonyhawk very cute ,4,1
4,2192272391,Tue Jun 16 06:46:59 PDT 2009,NO_QUERY,liquidblueeyes,@Yuifan16  To make up for last chapter &lt;3,4,1
0,1469669878,Tue Apr 07 07:04:21 PDT 2009,NO_QUERY,katiedrew,Sure do wish it would stop snowing ,0,0
0,1469084195,Tue Apr 07 05:08:14 PDT 2009,NO_QUERY,Susie_Fairchild,"@sharkeymalarkey Oh, Shawkey    I just commented on your &quot;MyFace.&quot;  I'm so sorry.  I'll send a big envelope of healing glitter.",0,0
0,1469579844,Tue Apr 07 06:48:27 PDT 2009,NO_QUERY,JudgingAmy,My heart goes out to the Victim's of the earthquake in Italy and their families!  ,0,0
4,2191437827,Tue Jun 16 05:16:30 PDT 2009,NO_QUERY,PaperCakes,"@glittergirl85 hahahah  good luck, get to work! ",4,1
4,2191404222,Tue Jun 16 05:12:13 PDT 2009,NO_QUERY,Sweena,"@jamesseddon Get a monkey instead, far more entertaining! ",4,1
0,1468907284,Tue Apr 07 04:20:49 PDT 2009,NO_QUERY,Azza87,doesnt want to wake up at 5am for work  not cool,0,0
4,2192938506,Tue Jun 16 07:46:07 PDT 2009,NO_QUERY,jordancallaway,"Happy birthdayy @annshoket!  you are my hero, keep up the good work!",4,1
0,1468387458,Tue Apr 07 01:21:34 PDT 2009,NO_QUERY,jaaylau,@meganxnightmare I think so too  I always get it.,0,0
4,2191950672,Tue Jun 16 06:15:20 PDT 2009,NO_QUERY,brianwelburn,@pcornqueen Why should you ring the bell ? Have you lost your key again ? ,4,1
0,1469899369,Tue Apr 07 07:45:02 PDT 2009,NO_QUERY,ChristineUrias,Couldn't get twitter to work last night ,0,0
4,2191735660,Tue Jun 16 05:52:28 PDT 2009,NO_QUERY,shedevil23,finally done with hw's and other stuff. Whaddup everyone? ,4,1
0,1468393526,Tue Apr 07 01:23:51 PDT 2009,NO_QUERY,rcpl20,@gingha It is!  I have the docs so morning off and then into work   Freecycling?  What you getting?,0,0
4,2192605895,Tue Jun 16 07:17:07 PDT 2009,NO_QUERY,YoungKuntry,when i close my eyes....i see her face.....i hope she ready.....my 5 star ,4,1
4,2191982054,Tue Jun 16 06:18:32 PDT 2009,NO_QUERY,arthritisfriend,I'm up too early and eating stale cereal. The day can only get better. ,4,1
4,2191664993,Tue Jun 16 05:44:12 PDT 2009,NO_QUERY,StndrdBitch,@Sally_G I don't mean to be an idiot Sally. It just comes naturally for me ,4,1
0,1468635091,Tue Apr 07 02:51:55 PDT 2009,NO_QUERY,nomad_chicken,Surprised how little I miss having a house or car or really any of my other worldly possessions... but I do miss my dog.  ,0,0
4,2191808444,Tue Jun 16 06:00:30 PDT 2009,NO_QUERY,caralluch,Good morning world! ,4,1
4,2192606146,Tue Jun 16 07:17:08 PDT 2009,NO_QUERY,thechrisjordan,"@jan_borg_larsen Absolutely! I'm working on it with the Net, however that takes time! In the meantime... I just smile and dial ",4,1
0,1469420710,Tue Apr 07 06:19:44 PDT 2009,NO_QUERY,rasputin6,"WOULD have rocked the forecast, until one last batch of precip snowed out 0.01&quot; in the first hour.  I just can't make up my points   FML",0,0
0,1469644323,Tue Apr 07 06:59:55 PDT 2009,NO_QUERY,e_wils,"1 word, Excedrin..    ",0,0
0,1468571685,Tue Apr 07 02:29:09 PDT 2009,NO_QUERY,franforlizzi,Manu Ginobili is out for the rest of the season and the playoffs  ,0,0
4,2193477218,Tue Jun 16 08:30:41 PDT 2009,NO_QUERY,philippawarr,Hey you - James the electrician is coming over tomorrow about 8am - he says it shouldn't take long ,4,1
0,1468876946,Tue Apr 07 04:11:44 PDT 2009,NO_QUERY,TroisNyxEtienne,@SalocinTEN: The same problem? I can't believe it! ,0,0
0,1548604507,Fri Apr 17 21:25:35 PDT 2009,NO_QUERY,Rachelleigh06,boredddd watching boys play madden ,0,0
4,2192960445,Tue Jun 16 07:48:01 PDT 2009,NO_QUERY,Pearlmshi,"Tell Dylan I said I am proud of him too!! I listened to a little bit of it, a bit young for me!! ",4,1
0,1468955089,Tue Apr 07 04:34:26 PDT 2009,NO_QUERY,bettyb00p00,"@Redd205 it sure will .. &amp; since i'm a responsible mom, i dont have random men in my bed  and i have to use my imagination :-D",0,0
4,2192268523,Tue Jun 16 06:46:37 PDT 2009,NO_QUERY,Emily0_oStrange,is too warm...But likes getting emails from friends she's not spoke to in a while ,4,1
4,2192810403,Tue Jun 16 07:34:57 PDT 2009,NO_QUERY,SpellOfPlay,@zapakitul and we'll show you a good night in Gothenburg too ,4,1
0,1550676887,Sat Apr 18 06:54:49 PDT 2009,NO_QUERY,sheilarye,i can't believe i am WORKING on such a beautiful day ,0,0
4,2191751207,Tue Jun 16 05:54:14 PDT 2009,NO_QUERY,TinaLauraBrown,thanks for the life time suply of Rum Balls Sam..... Love you ,4,1
0,1468747489,Tue Apr 07 03:30:56 PDT 2009,NO_QUERY,starsnostars,ate all the fruit tingles. ,0,0
4,2192123289,Tue Jun 16 06:32:46 PDT 2009,NO_QUERY,gr8dain,@pkay Gonna b able 2 cut out early today since u put in so many hours in yesterday then?! ,4,1
0,1468987602,Tue Apr 07 04:43:32 PDT 2009,NO_QUERY,rachelnicole18,What do you do if a blonde throws a grenade at you? Pull the pin and throw it back. hahahaha not.. I need a good joke ,0,0
4,2191516615,Tue Jun 16 05:26:24 PDT 2009,NO_QUERY,Searock_,"@itsgabbith  i am lucky as i have a lovely,sweet and caring mom ",4,1
0,1468004846,Mon Apr 06 23:13:02 PDT 2009,NO_QUERY,elohveee,heartbroken over little sandra. prayers are with the family. ,0,0
4,2192811254,Tue Jun 16 07:35:02 PDT 2009,NO_QUERY,vanessalaw,@gregina Thanks hon  I'm excited about the makeup tips Christina will share. First article just posted here: http://tiny.cc/RGQsd,4,1
0,1469618820,Tue Apr 07 06:55:22 PDT 2009,NO_QUERY,bentonxwhipple,@amykinnear thanks! my mom won't give me pain pills to make the pain go away though. ,0,0
4,2192512397,Tue Jun 16 07:08:51 PDT 2009,NO_QUERY,x3alexx,"@char_x3 nothing, i just crashed with my hand against my lamp and it hurts like hell, because the lamp is so hot!  im dumb. hbu?",4,1
4,2193345927,Tue Jun 16 08:19:59 PDT 2009,NO_QUERY,nonsequitir,"@theelfyone Yeah, I keep forgetting it's sports  Brain is programmed to think photos at a slower pace  Must diversify!",4,1
4,2191866237,Tue Jun 16 06:06:31 PDT 2009,NO_QUERY,Sjankel,"Today should be a good day, Adam coming to work with me, then getting to hang out with him all night ",4,1
0,1469313182,Tue Apr 07 05:58:59 PDT 2009,NO_QUERY,caileenisnice,@SwampTroll Oh I just looked at that while eating my Frosted Flakes.  ,0,0
0,1468214303,Tue Apr 07 00:20:20 PDT 2009,NO_QUERY,debbiechong,@KateriH How was the TJ dinner tonight? My freezer melted down. ,0,0
0,1469380124,Tue Apr 07 06:12:00 PDT 2009,NO_QUERY,Miss_Lynch,In class ,0,0
0,1468038099,Mon Apr 06 23:23:17 PDT 2009,NO_QUERY,TheEngTeacher,"@sudam08  yes, someone hasn't been reading my posts properly  ",0,0
0,1468362542,Tue Apr 07 01:12:29 PDT 2009,NO_QUERY,mrphildog,@peachFUZZ_uk Ah but that's OK you see as it is &quot;to stop da terrorists&quot; and anything that claims to be for that is acceptable. ,0,0
0,1468719258,Tue Apr 07 03:21:15 PDT 2009,NO_QUERY,gingerspicez,I'm too sick from my meds to even stand  FML,0,0
4,2192294038,Tue Jun 16 06:49:01 PDT 2009,NO_QUERY,Iulian_Brudiu,@pradmilly As zice ca e aproape suficient ,4,1
0,1467946026,Mon Apr 06 22:56:23 PDT 2009,NO_QUERY,nissanicole,"All my tweets are already gone, aren't they  Missed you guys tonight.",0,0
0,1468164088,Tue Apr 07 00:03:54 PDT 2009,NO_QUERY,insilico_naomi,owwwwww!!!  What a doozy of a headache.  2 tablets later and it has only taken  off a slight edge ,0,0
4,2193342834,Tue Jun 16 08:19:43 PDT 2009,NO_QUERY,Openinggntdoors,@jenisicecreams love it - somebody is listening ,4,1
0,1468223212,Tue Apr 07 00:23:25 PDT 2009,NO_QUERY,Ailsa_Brown,Now even more annoyed with Bones. I would have preferred the gratuitous grossness. Poor Angela ,0,0
0,1468036579,Mon Apr 06 23:22:46 PDT 2009,NO_QUERY,ChelsiMarie,@mykele sayyyy whaaaa? I wasn't invited... ,0,0
4,2191357343,Tue Jun 16 05:06:18 PDT 2009,NO_QUERY,Bre1331,@oldfoundnew lol everything! i just don't know how to do it! i'm gonna meet with my coordinator on thursday tho ,4,1
0,1469152800,Tue Apr 07 05:24:28 PDT 2009,NO_QUERY,ShenaBena,So sick! I don't wanna miss class today ,0,0
4,2191633972,Tue Jun 16 05:40:32 PDT 2009,NO_QUERY,komplettie,@shane_murphy Wispa's are properly awesome alright ,4,1
0,1467837602,Mon Apr 06 22:26:45 PDT 2009,NO_QUERY,GetGary,"@paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls ",0,0
4,2193475424,Tue Jun 16 08:30:32 PDT 2009,NO_QUERY,dafootballer,@macshare hey is the site down? it wont load for me... also if your still offering that free hosting... thanks ,4,1
4,2193155211,Tue Jun 16 08:04:18 PDT 2009,NO_QUERY,pixiejane,Loved the long wknd it was...5 days  bt it is back to skwl tom ;-(  i onlt have 2 exams left then it will be a week of school.,4,1
4,2193252399,Tue Jun 16 08:12:14 PDT 2009,NO_QUERY,anthonynacc,@PerezHilton Thanks for the opportunity yesterday. It was an honor. Hope you had as much fun as I did ,4,1
0,1550723938,Sat Apr 18 07:04:05 PDT 2009,NO_QUERY,niknik11,still had tooth ache ,0,0
4,2193426690,Tue Jun 16 08:26:36 PDT 2009,NO_QUERY,rooster3310,Good morning!!  ,4,1
4,2193188803,Tue Jun 16 08:07:01 PDT 2009,NO_QUERY,kellyaddington,Lots of work to do today. Brining positive change to the world can be very time consuming! ,4,1
0,1470089476,Tue Apr 07 08:18:59 PDT 2009,NO_QUERY,wishishere,@urbaninformer I'm back up north now ,0,0
0,1467910995,Mon Apr 06 22:46:22 PDT 2009,NO_QUERY,cristinesantos,Wait should I eat?? Or be skinny for vegas!! I'm hungry! ,0,0
4,2191583715,Tue Jun 16 05:34:34 PDT 2009,NO_QUERY,LittleYellowJen,hey hey everyone  i say that you should follow @surgeAA coz he will really make your day with pretty flowers and a bouquet (:,4,1
4,2191866506,Tue Jun 16 06:06:33 PDT 2009,NO_QUERY,PublicSpacesLab,"@SomaRecords And we are looking forward to see you guys as well  Is Lars joining? Actually, is that you Lars? ",4,1
4,2193280897,Tue Jun 16 08:14:37 PDT 2009,NO_QUERY,MoREthANHuMAn,@myria101 I am missing #SEGB hard.... ::cries:: Glad to hear ur good! ,4,1
4,2193345267,Tue Jun 16 08:19:55 PDT 2009,NO_QUERY,grantridley,Going to play . I havn't a clue who i'm playing but i hopefully i'll play well  A bientot,4,1
0,1468898980,Tue Apr 07 04:18:22 PDT 2009,NO_QUERY,TVFanUK,@Lady_Twitster not really. ,0,0
0,1468359439,Tue Apr 07 01:11:24 PDT 2009,NO_QUERY,halilmollaoglu,Writing an article (video converters in test). It'll take a long time ,0,0
4,2191867814,Tue Jun 16 06:06:41 PDT 2009,NO_QUERY,zainab12,"ARMIN VAN BUUREN, u are my hero  haha last night was AMAZING... and thats why he's number 1... wow",4,1
4,2192840106,Tue Jun 16 07:37:35 PDT 2009,NO_QUERY,Jaydeeman2009,@LauraRIOT copy/paste and MMS at last  02 are in the process of setting up picture msging for all iPhone users!! Mines done!,4,1
4,2191326997,Tue Jun 16 05:02:20 PDT 2009,NO_QUERY,grantburhans,"@Molecat84 Hey thanks, that means a lot. Have a great day, I'll keep everyone posted. ",4,1
0,1468280426,Tue Apr 07 00:43:12 PDT 2009,NO_QUERY,mikolyn,just getting home...its snowing ,0,0
4,2192062101,Tue Jun 16 06:26:41 PDT 2009,NO_QUERY,one9domino85,Good morning y'all hahahahahaaha had a good sleep  siked to hear mariahs new single ,4,1
4,2192814795,Tue Jun 16 07:35:19 PDT 2009,NO_QUERY,Saifra,@fashiondani I'm with you girl! only princes allowed. They are out there ,4,1
0,1548580102,Fri Apr 17 21:21:19 PDT 2009,NO_QUERY,kangaryu,@janetastic thanks for the tip! no ff for us this weekend. ,0,0
0,1469561238,Tue Apr 07 06:45:10 PDT 2009,NO_QUERY,Funwithyourfood,ok i slept for about 12 hours last night and I still am so exhausted that I feel pukey  what is going on??,0,0
4,2192059513,Tue Jun 16 06:26:26 PDT 2009,NO_QUERY,Zarobi,@fredhicks Thank you for sharing the pics. That's a great way to start a morning ,4,1
4,2192938771,Tue Jun 16 07:46:09 PDT 2009,NO_QUERY,nicKadis,"@jonasbrothers extraordinary,perfect,super album... Turn Right is perfect ",4,1
0,1468429774,Tue Apr 07 01:37:03 PDT 2009,NO_QUERY,mantegurl,I HATE WINDOWS MOVIE MAKER....  SONY VEGAS COME BACK!! I cant download it anymore. My brother banned me from downloading.. ? (,0,0
4,2191844889,Tue Jun 16 06:04:19 PDT 2009,NO_QUERY,SeecTom,"Using a more O.O approach to these forms, busted the mailer logic out to a separate class, it seems faster ",4,1
4,2193055773,Tue Jun 16 07:56:11 PDT 2009,NO_QUERY,Fantasmic_xD,@DerrenLitten when will we find out Derren? ,4,1
0,1469694320,Tue Apr 07 07:08:42 PDT 2009,NO_QUERY,alexamendez,oh no my camera is out of juice ,0,0
0,1470175835,Tue Apr 07 08:34:26 PDT 2009,NO_QUERY,robbycortez,why is the there a traffic backup on my side of I-Drive?  This is supposed to be the quiet side.  ,0,0
4,2192790488,Tue Jun 16 07:33:14 PDT 2009,NO_QUERY,diginin74,@aw93053 I am not sure I get what you mean  Please explain. Are you using the newest version?,4,1
0,1469556294,Tue Apr 07 06:44:16 PDT 2009,NO_QUERY,2STARS4EVER,"been a quiet day, where are you z ",0,0
4,2191481083,Tue Jun 16 05:21:56 PDT 2009,NO_QUERY,twittatonic,Too nice to be inside I'm off to the garden to read my book the author of which is one v talented @katiemacalister she's a clever sausage ,4,1
4,2193503233,Tue Jun 16 08:32:46 PDT 2009,NO_QUERY,Magpie_Guy,@MissHKS it was all done with trick photography to make the mug look taller than it really is ,4,1
0,1468440269,Tue Apr 07 01:40:58 PDT 2009,NO_QUERY,hazeru,wishes Restaurant City or Pet Society could be ported to the iPhone/iTouch.  http://plurk.com/p/n0lb0,0,0
0,1467998485,Mon Apr 06 23:11:14 PDT 2009,NO_QUERY,sexygrneyes,"@misstoriblack cool , i have no tweet apps  for my razr 2",0,0
4,2193154998,Tue Jun 16 08:04:17 PDT 2009,NO_QUERY,ShangMi,@pe_luv_yunho hi^ ^ im'cass VN too  nice to meet u :x :x,4,1
4,2193179266,Tue Jun 16 08:06:14 PDT 2009,NO_QUERY,xxxmariaxxxx,oooh i won another trophy in farm town! ,4,1
4,2191845884,Tue Jun 16 06:04:26 PDT 2009,NO_QUERY,danashakur,@lambgirl3 LOL u get what u need with no crowds ,4,1
0,1468917396,Tue Apr 07 04:23:50 PDT 2009,NO_QUERY,far1983,Too much booze talk... making me miss it a lot ,0,0
0,1468051150,Mon Apr 06 23:27:22 PDT 2009,NO_QUERY,RavenSu,rt @KimKardashian Khloe just got fired from the Apprentice ,0,0
0,1469619074,Tue Apr 07 06:55:23 PDT 2009,NO_QUERY,tanyat702,Good Morning Twitterbugs! Not feeling too well today....went to Margaritaville last night to party...should I say more? ,0,0
0,1548670791,Fri Apr 17 21:37:04 PDT 2009,NO_QUERY,koswolf,Working out my relationship issues with Kaze. It doesn't seem very promising yet. ,0,0
4,2191358026,Tue Jun 16 05:06:23 PDT 2009,NO_QUERY,NancyDee_Online,Good Morning!!!... Father's Day's coming up! Go get a Gift to the Dude who made sure you Weren't a Bastard! ,4,1
0,1469642297,Tue Apr 07 06:59:33 PDT 2009,NO_QUERY,glophead,RIP 94.7 The Globe. You will be missed.  Now I need a new radio station for my preset ,0,0
4,2192562985,Tue Jun 16 07:13:18 PDT 2009,NO_QUERY,kzemlak,@Huggard Using http://www.radian6.com/login02/.  Works much better. Actually loads on my page ,4,1
4,2193103395,Tue Jun 16 08:00:09 PDT 2009,NO_QUERY,The_Space_Cakes,"Finally! The Space Ð¡akes are on Twitter! Welcome, guys    Ð?Ð°ÐºÐ¾Ð½ÐµÑ-ÑÐ¾! The Space Ð¡akes ÑÐµÐ¿ÐµÑÑ Ð¸ Ð² Ð¢Ð²Ð¸ÑÐµÑÐµ! ÐÐ¾Ð±ÑÐ¾ Ð¿Ð¾Ð¶Ð°Ð»Ð¾Ð²Ð°ÑÑ, Ð´ÑÑÐ·ÑÑ? ",4,1
0,1469467774,Tue Apr 07 06:28:25 PDT 2009,NO_QUERY,jaycnjay,"stressing about my recital...ugh, i dont think i can do it! ",0,0
4,2191683655,Tue Jun 16 05:46:22 PDT 2009,NO_QUERY,SquishT77,"off home then, bed!!! night all!! til 2moro!!  happy wednesday 4 2moro!! xo",4,1
0,1468965099,Tue Apr 07 04:37:16 PDT 2009,NO_QUERY,CaitlinMcKeon,"Sitting in my car, waiting for my mum to come home. I'm locked out ",0,0
0,1469922376,Tue Apr 07 07:49:14 PDT 2009,NO_QUERY,Pyrmont,@juliekoh I've just discovered I'm busy around lunchtime  I don't suppose dinner is possible?,0,0
0,1467944581,Mon Apr 06 22:56:01 PDT 2009,NO_QUERY,JennaBennett01,Such a tough game to watch tonight for State  Finally going to bed after also staying up to watch the season premiere of the Hills!,0,0
0,1468120614,Mon Apr 06 23:49:38 PDT 2009,NO_QUERY,stevierockall,"I'm so tired, have to get up and go in to school during holidays for the 3rd time  xxx",0,0
4,2193552388,Tue Jun 16 08:36:46 PDT 2009,NO_QUERY,ACMCLEMORE,What has happened to the world...I'm actually doing chores and nobody told me to do them!!!  so proud! Lol,4,1
0,1469528762,Tue Apr 07 06:39:22 PDT 2009,NO_QUERY,yeselephant," english, bummer...",0,0
0,1470058620,Tue Apr 07 08:13:25 PDT 2009,NO_QUERY,kryptonitebarz,Sick at work  took Monday off... Gonna take tomorrow off.,0,0
4,2191534133,Tue Jun 16 05:28:35 PDT 2009,NO_QUERY,axestatic,@Epiphone me! but it's already 3.30pm here! ,4,1
0,1469471491,Tue Apr 07 06:29:06 PDT 2009,NO_QUERY,m_ona,"@nueck yes, i don't know why. ",0,0
4,2191534076,Tue Jun 16 05:28:34 PDT 2009,NO_QUERY,Abhijit_tabs,feels a bit revived ... i wonder if the juice is doing this ,4,1
0,1467857297,Mon Apr 06 22:31:56 PDT 2009,NO_QUERY,amanda5280,"Today I realized I am too good at hiding things, even I can't find it ",0,0
0,1467980858,Mon Apr 06 23:06:08 PDT 2009,NO_QUERY,Casey_Szulc,sad day: manu out for the season ,0,0
4,2192140429,Tue Jun 16 06:34:27 PDT 2009,NO_QUERY,Bartdejong86,@cellec don't they got normal lunchtimes @flashoverrec ..? ,4,1
4,2192466073,Tue Jun 16 07:04:47 PDT 2009,NO_QUERY,lexiiohyeah,still at melissas house... ur slow melissa!!! ,4,1
4,2193579434,Tue Jun 16 08:39:00 PDT 2009,NO_QUERY,sdancingsteph,ReCoVeRiNg FrOm ThE lOnG wEeKeNd ,4,1
4,2193224263,Tue Jun 16 08:09:57 PDT 2009,NO_QUERY,RazorMouse,"In case you were wondering, RealGames provides the game community for Comcast ",4,1
4,2192743689,Tue Jun 16 07:29:15 PDT 2009,NO_QUERY,Marisette,@lipstickscars woo-hoo! I'll email you in five minutes ,4,1
4,2192063562,Tue Jun 16 06:26:50 PDT 2009,NO_QUERY,lizgiel,"@mjkeliher well hopefully you're at home then, in which case picking your nose is, um, sort of okay, I guess? ",4,1
0,1470213575,Tue Apr 07 08:41:10 PDT 2009,NO_QUERY,emmaweed,eh too early ,0,0
4,2192770292,Tue Jun 16 07:31:29 PDT 2009,NO_QUERY,emmy_doo_dah,"Oh no... Shane Williams is on for Monye - eek!! #lions teehee @GeorgeDugdale ... it's not coz he's Welsh, honest! loves ya  xxxx",4,1
4,2191337433,Tue Jun 16 05:03:45 PDT 2009,NO_QUERY,SilknPearls,@gfkosher thought that link might help you ,4,1
4,2191614841,Tue Jun 16 05:38:17 PDT 2009,NO_QUERY,isparkleen,@funkeehtown at least you get called for interviews. ,4,1
0,1548601860,Fri Apr 17 21:25:09 PDT 2009,NO_QUERY,GeekMommy,@luckychristi - there is... I hope that some day bullying isn't tolerated nor is gun violence isn't common ,0,0
4,2193551494,Tue Jun 16 08:36:42 PDT 2009,NO_QUERY,kat_ap,lol. i just realized my room has a color theme. green is definitely growing in on me. go green! hahaha. i still love purple though! ,4,1
4,2192224628,Tue Jun 16 06:42:35 PDT 2009,NO_QUERY,Royabelle,"btw - how many of you realized it's bloomsday today? hooray for james joyce!  read &quot;ulysses&quot;, folks! it's way more fun than it looks! ",4,1
4,2192675311,Tue Jun 16 07:23:17 PDT 2009,NO_QUERY,summercutieee,Going shopping! ,4,1
4,2191532738,Tue Jun 16 05:28:24 PDT 2009,NO_QUERY,huliska,"feels better, thanks Allah for my better score  http://plurk.com/p/11cni0",4,1
4,2191925017,Tue Jun 16 06:12:40 PDT 2009,NO_QUERY,jakeosuwah,@TechieGadgetGuy Your Welcome TGG ,4,1
0,1469035713,Tue Apr 07 04:56:12 PDT 2009,NO_QUERY,illanzadi,"Almost at school. More ERBs.  and I have to bring in my back pack, and poster board and cake for a project. This may not turn out well.",0,0
4,2191515713,Tue Jun 16 05:26:16 PDT 2009,NO_QUERY,homosturla,"Laundry day! buuuut, I am not feeling it, so I'll be naked today  My door is locked...don't bother...",4,1
0,1470204576,Tue Apr 07 08:39:37 PDT 2009,NO_QUERY,dixielarue,"@studio_gal Oh! And my friend, Carole Shelley, is IN &quot;Billy Elliot&quot;. She = sweet in RL. The play kept her from coming to the wedding. ",0,0
0,1468442590,Tue Apr 07 01:41:51 PDT 2009,NO_QUERY,DPyett,ARGH...Firefox has just removed a Bookmarks folder - my SharePoint folder including all links within   No idea why/how,0,0
0,1548305836,Fri Apr 17 20:35:29 PDT 2009,NO_QUERY,marlajap,I just realized that I will spend almost 40% of my precious weekend SLEEPING!  What a waste...too bad I don't do sleep deprivation well.  ,0,0
4,2191847975,Tue Jun 16 06:04:38 PDT 2009,NO_QUERY,kewlet,just finished eating 6 pizzas &amp; mojos.  im still hungryy. lol. ),4,1
4,2192313256,Tue Jun 16 06:50:47 PDT 2009,NO_QUERY,xxAnouk,"@AnouskaKersten No, it's confirmed.  the date's not set yet. but it will be near Utrecht.",4,1
4,2192080319,Tue Jun 16 06:28:33 PDT 2009,NO_QUERY,raihana,"@cryptguardian ha those guys were wasted, I went to bed right after I ate. It was yummy, brought some for lunch ",4,1
4,2192723384,Tue Jun 16 07:27:27 PDT 2009,NO_QUERY,anniesorensen,"@realtorBryce Ha, thanks, Mums.  ",4,1
4,2193153242,Tue Jun 16 08:04:08 PDT 2009,NO_QUERY,hollycampbell,"@bellaarsenault well, I wouldn't be talkin'. I must be better than you. ",4,1
0,1468529694,Tue Apr 07 02:13:46 PDT 2009,NO_QUERY,kcdc,"linkedin is being really mongy for me tonight... in fact it has just sat spinning, doing nothing a few times recently ",0,0
4,2192063002,Tue Jun 16 06:26:47 PDT 2009,NO_QUERY,Lizdotdotdot,"So, My company won't let me befriend any fellow employees (past and present) on facebook. If you were suddenly de-friended, don't be mad ",4,1
4,2191846254,Tue Jun 16 06:04:28 PDT 2009,NO_QUERY,TextileTheory,@dialectically that's a bad idea. Those tricky corners were bound to make you sick. . . . ,4,1
0,1469902631,Tue Apr 07 07:45:35 PDT 2009,NO_QUERY,Kassidig,"Wish Blake Griffin would stay one more year, but I know better ",0,0
0,1550684666,Sat Apr 18 06:56:25 PDT 2009,NO_QUERY,tamillama,"work all day, followed by 4 days of thesis writing. omg 2 1/2 weeks to finish. shoot me now. ",0,0
0,1468290529,Tue Apr 07 00:46:44 PDT 2009,NO_QUERY,Ms_Lydia,"Anxiously awaiting June 28th, it  can not come soon enough (my graduation ceremony).  Am not looking forward to the 10th end of my break ",0,0
4,2192768638,Tue Jun 16 07:31:20 PDT 2009,NO_QUERY,CaseyLigon,going to Kathy Griffin with Parker: donations are currently being accepted ,4,1
4,2192248331,Tue Jun 16 06:44:48 PDT 2009,NO_QUERY,Metro_Jess_Used,good night twitter  have a good sleep everybody  xx          2 days!,4,1
4,2192060208,Tue Jun 16 06:26:30 PDT 2009,NO_QUERY,liinn,solsolsol ,4,1
0,1468951695,Tue Apr 07 04:33:28 PDT 2009,NO_QUERY,tamii123,The result is tomorrow! Oh nooooo! ,0,0
4,2193320648,Tue Jun 16 08:17:51 PDT 2009,NO_QUERY,thetori,Who wants to go see third eye blind with me in san jose on thursday  drinks and amazing/free music!,4,1
0,1468928972,Tue Apr 07 04:27:02 PDT 2009,NO_QUERY,ianibbo,Found it.. bloody iPlayer tho  hate that thing with a passion.,0,0
0,1469151054,Tue Apr 07 05:24:06 PDT 2009,NO_QUERY,rdwaalster,Got a cold  Hate this Dutch weather!!!,0,0
4,2192812258,Tue Jun 16 07:35:07 PDT 2009,NO_QUERY,mattdavey2,"@Karen230683 I felt very mean about not letting you win last night, so I've overturned my decision and you are indeed RPS Twitter Champ ",4,1
4,2192792057,Tue Jun 16 07:33:22 PDT 2009,NO_QUERY,mmmjonas,"happy jonas day!  that's what disney channel named june 16th! pick up LVATT, in stores today ;)",4,1
0,1469808401,Tue Apr 07 07:28:52 PDT 2009,NO_QUERY,ilsleymuffin,Monkey just woke up.  She must not be feeling well.  She also wet her sheet ,0,0
0,1468305783,Tue Apr 07 00:52:07 PDT 2009,NO_QUERY,TattooedGumball,Today I got2do shopping 4easter! &lt;3 Malachi xx owww I'm so sore too 2day ,0,0
4,2193078304,Tue Jun 16 07:58:04 PDT 2009,NO_QUERY,eddidit,@faerywitch thanks coty for spreading the word ,4,1
0,1468550704,Tue Apr 07 02:21:33 PDT 2009,NO_QUERY,embee,@jamrock where did Top Cat go? ,0,0
